"prolific_id"	"items"
"61140fbc763ecf6f2de71183"	"elephant"
"61140fbc763ecf6f2de71183"	"weasel"
"61140fbc763ecf6f2de71183"	"robin"
"61140fbc763ecf6f2de71183"	"hawk"
"61140fbc763ecf6f2de71183"	"eagle"
"61140fbc763ecf6f2de71183"	"capybara"
"61140fbc763ecf6f2de71183"	"mouse"
"61140fbc763ecf6f2de71183"	"hamster"
"61140fbc763ecf6f2de71183"	"guineapig"
"61140fbc763ecf6f2de71183"	"pig"
"61140fbc763ecf6f2de71183"	"komododragon"
"61140fbc763ecf6f2de71183"	"monkey"
"61140fbc763ecf6f2de71183"	"orangutan"
"61140fbc763ecf6f2de71183"	"gorilla"
"61140fbc763ecf6f2de71183"	"lion"
"61140fbc763ecf6f2de71183"	"cheetah"
"61140fbc763ecf6f2de71183"	"leopard"
"61140fbc763ecf6f2de71183"	"hyena"
"61140fbc763ecf6f2de71183"	"fox"
"61140fbc763ecf6f2de71183"	"wolf"
"61140fbc763ecf6f2de71183"	"deer"
"61140fbc763ecf6f2de71183"	"buck"
"61140fbc763ecf6f2de71183"	"buffalo"
"61140fbc763ecf6f2de71183"	"reindeer"
"61140fbc763ecf6f2de71183"	"bison"
"61140fbc763ecf6f2de71183"	"snake"
"61140fbc763ecf6f2de71183"	"turtle"
"61140fbc763ecf6f2de71183"	"alligator"
"61140fbc763ecf6f2de71183"	"crocodile"
"61140fbc763ecf6f2de71183"	"shark"
"61140fbc763ecf6f2de71183"	"whale"
"61140fbc763ecf6f2de71183"	"mantaray"
"61140fbc763ecf6f2de71183"	"angelfish"
"61140fbc763ecf6f2de71183"	"catfish"
"61140fbc763ecf6f2de71183"	"lynx"
"61140fbc763ecf6f2de71183"	"raccoon"
"61140fbc763ecf6f2de71183"	"koala"
"61140fbc763ecf6f2de71183"	"panda"
"61140fbc763ecf6f2de71183"	"baboon"
"605bd9acd66170da8fbcdc92"	"tiger"
"605bd9acd66170da8fbcdc92"	"lion"
"605bd9acd66170da8fbcdc92"	"rabbit"
"605bd9acd66170da8fbcdc92"	"horse"
"605bd9acd66170da8fbcdc92"	"pig"
"605bd9acd66170da8fbcdc92"	"dog"
"605bd9acd66170da8fbcdc92"	"cat"
"605bd9acd66170da8fbcdc92"	"cheetah"
"605bd9acd66170da8fbcdc92"	"giraffe"
"605bd9acd66170da8fbcdc92"	"bear"
"605bd9acd66170da8fbcdc92"	"turtle"
"605bd9acd66170da8fbcdc92"	"frog"
"605bd9acd66170da8fbcdc92"	"salamander"
"605bd9acd66170da8fbcdc92"	"lizard"
"605bd9acd66170da8fbcdc92"	"beaver"
"605bd9acd66170da8fbcdc92"	"dolphin"
"605bd9acd66170da8fbcdc92"	"whale"
"605bd9acd66170da8fbcdc92"	"sheep"
"605bd9acd66170da8fbcdc92"	"chicken"
"640cc04b3cc033171c75638e"	"cat"
"640cc04b3cc033171c75638e"	"dog"
"640cc04b3cc033171c75638e"	"frog"
"640cc04b3cc033171c75638e"	"bat"
"640cc04b3cc033171c75638e"	"bear"
"640cc04b3cc033171c75638e"	"penguin"
"640cc04b3cc033171c75638e"	"bird"
"640cc04b3cc033171c75638e"	"squirrel"
"640cc04b3cc033171c75638e"	"possum"
"640cc04b3cc033171c75638e"	"deer"
"640cc04b3cc033171c75638e"	"moose"
"640cc04b3cc033171c75638e"	"raccoon"
"640cc04b3cc033171c75638e"	"fox"
"640cc04b3cc033171c75638e"	"bobcat"
"640cc04b3cc033171c75638e"	"skunk"
"640cc04b3cc033171c75638e"	"turtle"
"640cc04b3cc033171c75638e"	"rabbit"
"63f7dc48f2c570e31e1526cf"	"dog"
"63f7dc48f2c570e31e1526cf"	"zebra"
"63f7dc48f2c570e31e1526cf"	"monkey"
"63f7dc48f2c570e31e1526cf"	"bird"
"63f7dc48f2c570e31e1526cf"	"eagle"
"63f7dc48f2c570e31e1526cf"	"bluejay"
"63f7dc48f2c570e31e1526cf"	"cardinal"
"63f7dc48f2c570e31e1526cf"	"cat"
"63f7dc48f2c570e31e1526cf"	"donkey"
"63f7dc48f2c570e31e1526cf"	"fish"
"63f7dc48f2c570e31e1526cf"	"goat"
"63f7dc48f2c570e31e1526cf"	"sheep"
"63f7dc48f2c570e31e1526cf"	"cow"
"63f7dc48f2c570e31e1526cf"	"pig"
"63f7dc48f2c570e31e1526cf"	"woollymammoth"
"63f7dc48f2c570e31e1526cf"	"tiger"
"63f7dc48f2c570e31e1526cf"	"lion"
"63f7dc48f2c570e31e1526cf"	"bear"
"63f7dc48f2c570e31e1526cf"	"hamster"
"63f7dc48f2c570e31e1526cf"	"turkey"
"63f7dc48f2c570e31e1526cf"	"squirrel"
"610000c595c5a1847c235e17"	"dog"
"610000c595c5a1847c235e17"	"cat"
"610000c595c5a1847c235e17"	"lion"
"610000c595c5a1847c235e17"	"tiger"
"610000c595c5a1847c235e17"	"rabbit"
"610000c595c5a1847c235e17"	"parrot"
"610000c595c5a1847c235e17"	"cow"
"610000c595c5a1847c235e17"	"pig"
"610000c595c5a1847c235e17"	"goat"
"610000c595c5a1847c235e17"	"donkey"
"610000c595c5a1847c235e17"	"llama"
"610000c595c5a1847c235e17"	"alpaca"
"610000c595c5a1847c235e17"	"cockatiel"
"610000c595c5a1847c235e17"	"ferret"
"610000c595c5a1847c235e17"	"hamster"
"610000c595c5a1847c235e17"	"rhinoceros"
"610000c595c5a1847c235e17"	"elephant"
"610000c595c5a1847c235e17"	"zebra"
"610000c595c5a1847c235e17"	"otter"
"610000c595c5a1847c235e17"	"deer"
"610000c595c5a1847c235e17"	"falcon"
"610000c595c5a1847c235e17"	"hawk"
"610000c595c5a1847c235e17"	"pigeon"
"610000c595c5a1847c235e17"	"alligator"
"610000c595c5a1847c235e17"	"kangaroo"
"610000c595c5a1847c235e17"	"bull"
"610000c595c5a1847c235e17"	"okapi"
"610000c595c5a1847c235e17"	"buffalo"
"610000c595c5a1847c235e17"	"wolf"
"63ede400ea283f02067dadad"	"fox"
"63ede400ea283f02067dadad"	"snake"
"63ede400ea283f02067dadad"	"dragon"
"63ede400ea283f02067dadad"	"cat"
"63ede400ea283f02067dadad"	"mosquito"
"63ede400ea283f02067dadad"	"frog"
"63ede400ea283f02067dadad"	"lizard"
"63ede400ea283f02067dadad"	"tiger"
"63ede400ea283f02067dadad"	"lion"
"6101b0045f55decb70142341"	"dog"
"6101b0045f55decb70142341"	"cat"
"6101b0045f55decb70142341"	"horse"
"6101b0045f55decb70142341"	"elephant"
"6101b0045f55decb70142341"	"mouse"
"6101b0045f55decb70142341"	"rat"
"6101b0045f55decb70142341"	"boar"
"6101b0045f55decb70142341"	"pig"
"6101b0045f55decb70142341"	"fish"
"6101b0045f55decb70142341"	"snake"
"6101b0045f55decb70142341"	"bird"
"6101b0045f55decb70142341"	"leopard"
"6101b0045f55decb70142341"	"tiger"
"6101b0045f55decb70142341"	"frog"
"6101b0045f55decb70142341"	"toad"
"6101b0045f55decb70142341"	"lion"
"6101b0045f55decb70142341"	"panther"
"6101b0045f55decb70142341"	"raccoon"
"6101b0045f55decb70142341"	"alligator"
"6101b0045f55decb70142341"	"moose"
"6101b0045f55decb70142341"	"cow"
"6101b0045f55decb70142341"	"bull"
"6101b0045f55decb70142341"	"turkey"
"6101b0045f55decb70142341"	"hen"
"6101b0045f55decb70142341"	"goose"
"6101b0045f55decb70142341"	"pigeon"
"6101b0045f55decb70142341"	"turtle"
"6101b0045f55decb70142341"	"ferret"
"6101b0045f55decb70142341"	"donkey"
"6101b0045f55decb70142341"	"mule"
"6101b0045f55decb70142341"	"goat"
"6101b0045f55decb70142341"	"rooster"
"6101b0045f55decb70142341"	"camel"
"6101b0045f55decb70142341"	"eagle"
"6101b0045f55decb70142341"	"hawk"
"6101b0045f55decb70142341"	"wolf"
"6101b0045f55decb70142341"	"fox"
"6101b0045f55decb70142341"	"owl"
"6101b0045f55decb70142341"	"deer"
"6101b0045f55decb70142341"	"elk"
"6101b0045f55decb70142341"	"poodle"
"5bef317a2d982b0001059f44"	"giraffe"
"5bef317a2d982b0001059f44"	"dog"
"5bef317a2d982b0001059f44"	"cat"
"5bef317a2d982b0001059f44"	"elephant"
"5bef317a2d982b0001059f44"	"cheetah"
"5bef317a2d982b0001059f44"	"whale"
"5bef317a2d982b0001059f44"	"dolphin"
