"prolific_id"	"items"
"63b9ff9f64549294f0abe3c1"	"rooster"
"63b9ff9f64549294f0abe3c1"	"skunk"
"63b9ff9f64549294f0abe3c1"	"zebra"
"63b9ff9f64549294f0abe3c1"	"jaguar"
"63b9ff9f64549294f0abe3c1"	"panther"
"63b9ff9f64549294f0abe3c1"	"tiger"
"63b9ff9f64549294f0abe3c1"	"lion"
"614f297777d0d8f5e2a5b354"	"boar"
"614f297777d0d8f5e2a5b354"	"zebra"
"614f297777d0d8f5e2a5b354"	"lion"
"614f297777d0d8f5e2a5b354"	"giraffe"
"614f297777d0d8f5e2a5b354"	"bear"
"614f297777d0d8f5e2a5b354"	"dog"
"614f297777d0d8f5e2a5b354"	"cat"
"614f297777d0d8f5e2a5b354"	"wolf"
"614f297777d0d8f5e2a5b354"	"bobcat"
"614f297777d0d8f5e2a5b354"	"mountainlion"
"614f297777d0d8f5e2a5b354"	"horse"
"614f297777d0d8f5e2a5b354"	"mule"
"614f297777d0d8f5e2a5b354"	"pig"
"614f297777d0d8f5e2a5b354"	"deer"
"614f297777d0d8f5e2a5b354"	"moose"
"614f297777d0d8f5e2a5b354"	"squirrel"
"614f297777d0d8f5e2a5b354"	"woodchuck"
"6056962634a5230dacdb63fc"	"shark"
"6056962634a5230dacdb63fc"	"mantaray"
"6056962634a5230dacdb63fc"	"crab"
"6056962634a5230dacdb63fc"	"lobster"
"6056962634a5230dacdb63fc"	"snail"
"6056962634a5230dacdb63fc"	"coral"
"6056962634a5230dacdb63fc"	"cat"
"6056962634a5230dacdb63fc"	"dog"
"6056962634a5230dacdb63fc"	"pig"
"6056962634a5230dacdb63fc"	"cow"
"6056962634a5230dacdb63fc"	"snake"
"6056962634a5230dacdb63fc"	"scorpion"
"6056962634a5230dacdb63fc"	"beetle"
"6056962634a5230dacdb63fc"	"armadillo"
"6056962634a5230dacdb63fc"	"panther"
"6056962634a5230dacdb63fc"	"tiger"
"6056962634a5230dacdb63fc"	"lion"
"6056962634a5230dacdb63fc"	"giraffe"
"6056962634a5230dacdb63fc"	"elephant"
"6056962634a5230dacdb63fc"	"manatee"
"6056962634a5230dacdb63fc"	"jellyfish"
"6056962634a5230dacdb63fc"	"bear"
"6056962634a5230dacdb63fc"	"wolf"
"6056962634a5230dacdb63fc"	"buffalo"
"6056962634a5230dacdb63fc"	"polarbear"
"6056962634a5230dacdb63fc"	"monkey"
"6056962634a5230dacdb63fc"	"gorilla"
"640e4ddaf9f67c6c8ea4936b"	"dog"
"640e4ddaf9f67c6c8ea4936b"	"duck"
"640e4ddaf9f67c6c8ea4936b"	"bear"
"640e4ddaf9f67c6c8ea4936b"	"horse"
"640e4ddaf9f67c6c8ea4936b"	"goat"
"640e4ddaf9f67c6c8ea4936b"	"cat"
"640e4ddaf9f67c6c8ea4936b"	"ram"
"640e4ddaf9f67c6c8ea4936b"	"bull"
"640e4ddaf9f67c6c8ea4936b"	"platypus"
"640e4ddaf9f67c6c8ea4936b"	"cheetah"
"640e4ddaf9f67c6c8ea4936b"	"lion"
"640e4ddaf9f67c6c8ea4936b"	"tiger"
"606609111ba10f35596db018"	"dog"
"606609111ba10f35596db018"	"cat"
"606609111ba10f35596db018"	"lion"
"606609111ba10f35596db018"	"elephant"
"606609111ba10f35596db018"	"raccoon"
"606609111ba10f35596db018"	"gerbil"
"606609111ba10f35596db018"	"guineapig"
"606609111ba10f35596db018"	"giraffe"
"606609111ba10f35596db018"	"mountainlion"
"606609111ba10f35596db018"	"bear"
"606609111ba10f35596db018"	"horse"
"606609111ba10f35596db018"	"cow"
"606609111ba10f35596db018"	"buffalo"
"606609111ba10f35596db018"	"opossum"
