id,listnum,item,gender,age,condition,itemnum,time,starttime,age_group,rt,perseveration
5e1fc8d45427912f6143b012,1,koala,F,60,Immediate,25,1684169313129,1684169230272,old,2437,0
5e1fc8d45427912f6143b012,1,wombat,F,60,Immediate,26,1684169316226,1684169230272,old,3097,0
5e1fc8d45427912f6143b012,2,wolf,F,60,Immediate,1,1684169437146,1684169434612,old,2534,0
5e1fc8d45427912f6143b012,2,badger,F,60,Immediate,2,1684169439631,1684169434612,old,2485,0
5e1fc8d45427912f6143b012,2,porcupine,F,60,Immediate,3,1684169444339,1684169434612,old,4708,0
5e1fc8d45427912f6143b012,2,fox,F,60,Immediate,4,1684169446128,1684169434612,old,1789,0
5e1fc8d45427912f6143b012,2,weasel,F,60,Immediate,5,1684169449861,1684169434612,old,3733,0
5e1fc8d45427912f6143b012,2,mink,F,60,Immediate,6,1684169451182,1684169434612,old,1321,0
5e1fc8d45427912f6143b012,2,fisher,F,60,Immediate,7,1684169453714,1684169434612,old,2532,0
5e1fc8d45427912f6143b012,2,deer,F,60,Immediate,8,1684169460065,1684169434612,old,6351,0
5e1fc8d45427912f6143b012,2,moose,F,60,Immediate,9,1684169462686,1684169434612,old,2621,0
5e1fc8d45427912f6143b012,2,elk,F,60,Immediate,10,1684169463759,1684169434612,old,1073,0
5e1fc8d45427912f6143b012,2,pronghorn,F,60,Immediate,11,1684169467289,1684169434612,old,3530,0
5e1fc8d45427912f6143b012,2,fox,F,60,Immediate,12,1684169474509,1684169434612,old,7220,1
5e1fc8d45427912f6143b012,2,jaguar,F,60,Immediate,13,1684169479394,1684169434612,old,4885,0
5e1fc8d45427912f6143b012,2,cougar,F,60,Immediate,14,1684169482472,1684169434612,old,3078,0
5e1fc8d45427912f6143b012,2,cat,F,60,Immediate,15,1684169486756,1684169434612,old,4284,0
5e1fc8d45427912f6143b012,2,dog,F,60,Immediate,16,1684169487747,1684169434612,old,991,0
5e1fc8d45427912f6143b012,2,pig,F,60,Immediate,17,1684169489934,1684169434612,old,2187,0
5e1fc8d45427912f6143b012,2,hare,F,60,Immediate,18,1684169491882,1684169434612,old,1948,0
5e1fc8d45427912f6143b012,2,cow,F,60,Immediate,19,1684169493613,1684169434612,old,1731,0
5e1fc8d45427912f6143b012,2,mule,F,60,Immediate,20,1684169496570,1684169434612,old,2957,0
5e1fc8d45427912f6143b012,2,donkey,F,60,Immediate,21,1684169498685,1684169434612,old,2115,0
5e1fc8d45427912f6143b012,2,pony,F,60,Immediate,22,1684169501045,1684169434612,old,2360,0
5e1fc8d45427912f6143b012,2,chicken,F,60,Immediate,23,1684169508918,1684169434612,old,7873,0
5e1fc8d45427912f6143b012,2,turkey,F,60,Immediate,24,1684169510480,1684169434612,old,1562,0
5e1fc8d45427912f6143b012,2,condor,F,60,Immediate,25,1684169513661,1684169434612,old,3181,0
5e1fc8d45427912f6143b012,2,parrot,F,60,Immediate,26,1684169517909,1684169434612,old,4248,0
5e1fc8d45427912f6143b012,2,elephant,F,60,Immediate,27,1684169522406,1684169434612,old,4497,0
5e1fc8d45427912f6143b012,2,lion,F,60,Immediate,28,1684169524116,1684169434612,old,1710,0
5e2d96d3bc554937d1b3917a,1,cat,M,66,Immediate,1,1684168747191,1684168741349,old,5842,0
5e2d96d3bc554937d1b3917a,1,dog,M,66,Immediate,2,1684168749404,1684168741349,old,2213,0
5e2d96d3bc554937d1b3917a,1,rhinoceros,M,66,Immediate,3,1684168752666,1684168741349,old,3262,0
5e2d96d3bc554937d1b3917a,1,elephant,M,66,Immediate,4,1684168755471,1684168741349,old,2805,0
5e2d96d3bc554937d1b3917a,1,giraffe,M,66,Immediate,5,1684168757481,1684168741349,old,2010,0
5e2d96d3bc554937d1b3917a,1,snake,M,66,Immediate,6,1684168760290,1684168741349,old,2809,0
5e2d96d3bc554937d1b3917a,1,tiger,M,66,Immediate,7,1684168763444,1684168741349,old,3154,0
5e2d96d3bc554937d1b3917a,1,lion,M,66,Immediate,8,1684168764802,1684168741349,old,1358,0
5e2d96d3bc554937d1b3917a,1,bear,M,66,Immediate,9,1684168766237,1684168741349,old,1435,0
5e2d96d3bc554937d1b3917a,1,aardvark,M,66,Immediate,10,1684168773230,1684168741349,old,6993,0
5e2d96d3bc554937d1b3917a,1,raccoon,M,66,Immediate,11,1684168781113,1684168741349,old,7883,0
5e2d96d3bc554937d1b3917a,1,squirrel,M,66,Immediate,12,1684168783810,1684168741349,old,2697,0
5e2d96d3bc554937d1b3917a,1,rat,M,66,Immediate,13,1684168784988,1684168741349,old,1178,0
5e2d96d3bc554937d1b3917a,1,deer,M,66,Immediate,14,1684168790709,1684168741349,old,5721,0
5e2d96d3bc554937d1b3917a,1,antelope,M,66,Immediate,15,1684168793580,1684168741349,old,2871,0
5e2d96d3bc554937d1b3917a,1,goat,M,66,Immediate,16,1684168796954,1684168741349,old,3374,0
5e2d96d3bc554937d1b3917a,1,sheep,M,66,Immediate,17,1684168799885,1684168741349,old,2931,0
5e2d96d3bc554937d1b3917a,2,cat,M,66,Immediate,1,1684168905750,1684168903224,old,2526,0
5e2d96d3bc554937d1b3917a,2,dog,M,66,Immediate,2,1684168907978,1684168903224,old,2228,0
5e2d96d3bc554937d1b3917a,2,parrot,M,66,Immediate,3,1684168910245,1684168903224,old,2267,0
5e2d96d3bc554937d1b3917a,2,bull,M,66,Immediate,4,1684168912825,1684168903224,old,2580,0
5e2d96d3bc554937d1b3917a,2,cow,M,66,Immediate,5,1684168913903,1684168903224,old,1078,0
5e2d96d3bc554937d1b3917a,2,sheep,M,66,Immediate,6,1684168915997,1684168903224,old,2094,0
5e2d96d3bc554937d1b3917a,2,goat,M,66,Immediate,7,1684168917295,1684168903224,old,1298,0
5e2d96d3bc554937d1b3917a,2,giraffe,M,66,Immediate,8,1684168920927,1684168903224,old,3632,0
5e2d96d3bc554937d1b3917a,2,tiger,M,66,Immediate,9,1684168922997,1684168903224,old,2070,0
5e2d96d3bc554937d1b3917a,2,lion,M,66,Immediate,10,1684168924736,1684168903224,old,1739,0
5e2d96d3bc554937d1b3917a,2,leopard,M,66,Immediate,11,1684168927417,1684168903224,old,2681,0
5e2d96d3bc554937d1b3917a,2,rhinoceros,M,66,Immediate,12,1684168930741,1684168903224,old,3324,0
5e2d96d3bc554937d1b3917a,2,squirrel,M,66,Immediate,13,1684168933956,1684168903224,old,3215,0
5e2d96d3bc554937d1b3917a,2,rat,M,66,Immediate,14,1684168935220,1684168903224,old,1264,0
5e2d96d3bc554937d1b3917a,2,raccoon,M,66,Immediate,15,1684168938779,1684168903224,old,3559,0
5e2d96d3bc554937d1b3917a,2,beaver,M,66,Immediate,16,1684168943125,1684168903224,old,4346,0
5e2d96d3bc554937d1b3917a,2,bear,M,66,Immediate,17,1684168945347,1684168903224,old,2222,0
5e2d96d3bc554937d1b3917a,2,panther,M,66,Immediate,18,1684168952896,1684168903224,old,7549,0
5e2d96d3bc554937d1b3917a,2,aardvark,M,66,Immediate,19,1684168960114,1684168903224,old,7218,0
5e2d96d3bc554937d1b3917a,2,anteater,M,66,Immediate,20,1684168963933,1684168903224,old,3819,0
5e2d96d3bc554937d1b3917a,2,gazelle,M,66,Immediate,21,1684168970152,1684168903224,old,6219,0
5e2d96d3bc554937d1b3917a,2,hippopotamus,M,66,Immediate,22,1684168975677,1684168903224,old,5525,0
5e36f211c5175f000b4038e9,1,lemur,F,75,Immediate,1,1684169037155,1684169031366,old,5789,0
5e36f211c5175f000b4038e9,1,kangaroo,F,75,Immediate,2,1684169042359,1684169031366,old,5204,0
5e36f211c5175f000b4038e9,1,lion,F,75,Immediate,3,1684169046345,1684169031366,old,3986,0
5e36f211c5175f000b4038e9,1,cheetah,F,75,Immediate,4,1684169049855,1684169031366,old,3510,0
5e36f211c5175f000b4038e9,1,armadillo,F,75,Immediate,5,1684169055748,1684169031366,old,5893,0
5e36f211c5175f000b4038e9,1,bear,F,75,Immediate,6,1684169058478,1684169031366,old,2730,0
5e36f211c5175f000b4038e9,1,dog,F,75,Immediate,7,1684169062043,1684169031366,old,3565,0
5e36f211c5175f000b4038e9,1,cat,F,75,Immediate,8,1684169064308,1684169031366,old,2265,0
5e36f211c5175f000b4038e9,1,gerbil,F,75,Immediate,9,1684169067151,1684169031366,old,2843,0
5e36f211c5175f000b4038e9,1,hedgehog,F,75,Immediate,10,1684169071808,1684169031366,old,4657,0
5e36f211c5175f000b4038e9,1,snake,F,75,Immediate,11,1684169074713,1684169031366,old,2905,0
5e36f211c5175f000b4038e9,1,komododragon,F,75,Immediate,12,1684169081036,1684169031366,old,6323,0
5e36f211c5175f000b4038e9,1,porpoise,F,75,Immediate,13,1684169084379,1684169031366,old,3343,0
5e36f211c5175f000b4038e9,1,dolphin,F,75,Immediate,14,1684169091687,1684169031366,old,7308,0
5e36f211c5175f000b4038e9,1,zebra,F,75,Immediate,15,1684169094524,1684169031366,old,2837,0
5e36f211c5175f000b4038e9,1,antelope,F,75,Immediate,16,1684169097731,1684169031366,old,3207,0
5e36f211c5175f000b4038e9,1,gerbil,F,75,Immediate,17,1684169104132,1684169031366,old,6401,1
5e36f211c5175f000b4038e9,1,rat,F,75,Immediate,18,1684169112657,1684169031366,old,8525,0
5e36f211c5175f000b4038e9,1,mouse,F,75,Immediate,19,1684169115438,1684169031366,old,2781,0
5e36f211c5175f000b4038e9,1,shrew,F,75,Immediate,20,1684169117491,1684169031366,old,2053,0
5e36f211c5175f000b4038e9,2,gerbil,F,75,Immediate,1,1684169205913,1684169201950,old,3963,0
5e36f211c5175f000b4038e9,2,anaconda,F,75,Immediate,2,1684169209344,1684169201950,old,3431,0
5e36f211c5175f000b4038e9,2,zebra,F,75,Immediate,3,1684169211851,1684169201950,old,2507,0
5e36f211c5175f000b4038e9,2,antelope,F,75,Immediate,4,1684169215398,1684169201950,old,3547,0
5e36f211c5175f000b4038e9,2,bongo,F,75,Immediate,5,1684169219618,1684169201950,old,4220,0
5e36f211c5175f000b4038e9,2,alligator,F,75,Immediate,6,1684169224953,1684169201950,old,5335,0
5e36f211c5175f000b4038e9,2,crocodile,F,75,Immediate,7,1684169227796,1684169201950,old,2843,0
5e36f211c5175f000b4038e9,2,komododragon,F,75,Immediate,8,1684169232416,1684169201950,old,4620,0
5e36f211c5175f000b4038e9,2,rabbit,F,75,Immediate,9,1684169236382,1684169201950,old,3966,0
5e36f211c5175f000b4038e9,2,rat,F,75,Immediate,10,1684169237789,1684169201950,old,1407,0
5e36f211c5175f000b4038e9,2,mouse,F,75,Immediate,11,1684169239299,1684169201950,old,1510,0
5e36f211c5175f000b4038e9,2,shrew,F,75,Immediate,12,1684169241008,1684169201950,old,1709,0
5e36f211c5175f000b4038e9,2,groundhog,F,75,Immediate,13,1684169245967,1684169201950,old,4959,0
5e36f211c5175f000b4038e9,2,hedgehog,F,75,Immediate,14,1684169248683,1684169201950,old,2716,0
5e36f211c5175f000b4038e9,2,fox,F,75,Immediate,15,1684169254103,1684169201950,old,5420,0
5e36f211c5175f000b4038e9,2,coyote,F,75,Immediate,16,1684169256390,1684169201950,old,2287,0
5e36f211c5175f000b4038e9,2,gorilla,F,75,Immediate,17,1684169264419,1684169201950,old,8029,0
5e36f211c5175f000b4038e9,2,chimpanzee,F,75,Immediate,18,1684169268365,1684169201950,old,3946,0
5e36f211c5175f000b4038e9,2,monkey,F,75,Immediate,19,1684169277673,1684169201950,old,9308,0
5e36f211c5175f000b4038e9,2,armadillo,F,75,Immediate,20,1684169285242,1684169201950,old,7569,0
5e4ccf6b4028e711db748f95,1,cat,F,22,Immediate,1,1684170372684,1684170368572,young,4112,0
5e4ccf6b4028e711db748f95,1,dog,F,22,Immediate,2,1684170374370,1684170368572,young,1686,0
5e4ccf6b4028e711db748f95,1,elephant,F,22,Immediate,3,1684170377639,1684170368572,young,3269,0
5e4ccf6b4028e711db748f95,1,horse,F,22,Immediate,4,1684170379646,1684170368572,young,2007,0
5e4ccf6b4028e711db748f95,1,lizard,F,22,Immediate,5,1684170383505,1684170368572,young,3859,0
5e4ccf6b4028e711db748f95,1,tiger,F,22,Immediate,6,1684170384975,1684170368572,young,1470,0
5e4ccf6b4028e711db748f95,1,deer,F,22,Immediate,7,1684170387128,1684170368572,young,2153,0
5e4ccf6b4028e711db748f95,1,iguana,F,22,Immediate,8,1684170390663,1684170368572,young,3535,0
5e4ccf6b4028e711db748f95,1,raccoon,F,22,Immediate,9,1684170395726,1684170368572,young,5063,0
5e4ccf6b4028e711db748f95,1,possum,F,22,Immediate,10,1684170398364,1684170368572,young,2638,0
5e4ccf6b4028e711db748f95,1,spider,F,22,Immediate,11,1684170401587,1684170368572,young,3223,0
5e4ccf6b4028e711db748f95,1,frog,F,22,Immediate,12,1684170405522,1684170368572,young,3935,0
5e4ccf6b4028e711db748f95,1,toad,F,22,Immediate,13,1684170406946,1684170368572,young,1424,0
5e4ccf6b4028e711db748f95,1,flamingo,F,22,Immediate,14,1684170410880,1684170368572,young,3934,0
5e4ccf6b4028e711db748f95,1,whale,F,22,Immediate,15,1684170418893,1684170368572,young,8013,0
5e4ccf6b4028e711db748f95,1,seal,F,22,Immediate,16,1684170420149,1684170368572,young,1256,0
5e4ccf6b4028e711db748f95,1,fish,F,22,Immediate,17,1684170423881,1684170368572,young,3732,0
5e4ccf6b4028e711db748f95,1,kangaroo,F,22,Immediate,18,1684170430542,1684170368572,young,6661,0
5e4ccf6b4028e711db748f95,1,lion,F,22,Immediate,19,1684170433279,1684170368572,young,2737,0
5e4ccf6b4028e711db748f95,1,wolf,F,22,Immediate,20,1684170434327,1684170368572,young,1048,0
5e4ccf6b4028e711db748f95,1,fox,F,22,Immediate,21,1684170438477,1684170368572,young,4150,0
5e4ccf6b4028e711db748f95,1,bee,F,22,Immediate,22,1684170453088,1684170368572,young,14611,0
5e4ccf6b4028e711db748f95,2,dog,F,22,Immediate,1,1684170541960,1684170538751,young,3209,0
5e4ccf6b4028e711db748f95,2,cat,F,22,Immediate,2,1684170543158,1684170538751,young,1198,0
5e4ccf6b4028e711db748f95,2,lizard,F,22,Immediate,3,1684170545225,1684170538751,young,2067,0
5e4ccf6b4028e711db748f95,2,owl,F,22,Immediate,4,1684170547441,1684170538751,young,2216,0
5e4ccf6b4028e711db748f95,2,bird,F,22,Immediate,5,1684170548871,1684170538751,young,1430,0
5e4ccf6b4028e711db748f95,2,eagle,F,22,Immediate,6,1684170550274,1684170538751,young,1403,0
5e4ccf6b4028e711db748f95,2,frog,F,22,Immediate,7,1684170554480,1684170538751,young,4206,0
5e4ccf6b4028e711db748f95,2,toad,F,22,Immediate,8,1684170556655,1684170538751,young,2175,0
5e4ccf6b4028e711db748f95,2,fish,F,22,Immediate,9,1684170558076,1684170538751,young,1421,0
5e4ccf6b4028e711db748f95,2,elephant,F,22,Immediate,10,1684170563029,1684170538751,young,4953,0
5e4ccf6b4028e711db748f95,2,gecko,F,22,Immediate,11,1684170568144,1684170538751,young,5115,0
5e4ccf6b4028e711db748f95,2,worm,F,22,Immediate,12,1684170572763,1684170538751,young,4619,0
5e4ccf6b4028e711db748f95,2,bee,F,22,Immediate,13,1684170575253,1684170538751,young,2490,0
5e4ccf6b4028e711db748f95,2,eel,F,22,Immediate,14,1684170582596,1684170538751,young,7343,0
5e4ccf6b4028e711db748f95,2,tiger,F,22,Immediate,15,1684170586556,1684170538751,young,3960,0
5e4ccf6b4028e711db748f95,2,lion,F,22,Immediate,16,1684170588164,1684170538751,young,1608,0
5e4ccf6b4028e711db748f95,2,wolf,F,22,Immediate,17,1684170589092,1684170538751,young,928,0
5e4ccf6b4028e711db748f95,2,fox,F,22,Immediate,18,1684170592251,1684170538751,young,3159,0
5e4ccf6b4028e711db748f95,2,ram,F,22,Immediate,19,1684170595960,1684170538751,young,3709,0
5e4ccf6b4028e711db748f95,2,goat,F,22,Immediate,20,1684170597669,1684170538751,young,1709,0
5e4ccf6b4028e711db748f95,2,horse,F,22,Immediate,21,1684170600061,1684170538751,young,2392,0
5e4ccf6b4028e711db748f95,2,camel,F,22,Immediate,22,1684170605551,1684170538751,young,5490,0
5e4ccf6b4028e711db748f95,2,whale,F,22,Immediate,23,1684170612655,1684170538751,young,7104,0
5e4ccf6b4028e711db748f95,2,dolphin,F,22,Immediate,24,1684170618880,1684170538751,young,6225,0
5e4ccf6b4028e711db748f95,2,seal,F,22,Immediate,25,1684170620904,1684170538751,young,2024,0
5e4ccf6b4028e711db748f95,2,bear,F,22,Immediate,26,1684170623650,1684170538751,young,2746,0
5e4ccf6b4028e711db748f95,2,hog,F,22,Immediate,27,1684170625862,1684170538751,young,2212,0
5e4ccf6b4028e711db748f95,2,pig,F,22,Immediate,28,1684170627248,1684170538751,young,1386,0
5e573ba5ad27610fa25300aa,1,frog,M,23,Delayed,1,1684525171063,1684525167656,young,3407,0
5e573ba5ad27610fa25300aa,1,zebra,M,23,Delayed,2,1684525173639,1684525167656,young,2576,0
5e573ba5ad27610fa25300aa,1,dog,M,23,Delayed,3,1684525174561,1684525167656,young,922,0
5e573ba5ad27610fa25300aa,1,cat,M,23,Delayed,4,1684525175477,1684525167656,young,916,0
5e573ba5ad27610fa25300aa,1,chinchilla,M,23,Delayed,5,1684525179541,1684525167656,young,4064,0
5e573ba5ad27610fa25300aa,1,lobster,M,23,Delayed,6,1684525196505,1684525167656,young,16964,0
5e573ba5ad27610fa25300aa,1,human,M,23,Delayed,7,1684525198769,1684525167656,young,2264,0
5e573ba5ad27610fa25300aa,1,bear,M,23,Delayed,8,1684525208376,1684525167656,young,9607,0
5e573ba5ad27610fa25300aa,1,monkey,M,23,Delayed,9,1684525210730,1684525167656,young,2354,0
5e573ba5ad27610fa25300aa,1,raccoon,M,23,Delayed,10,1684525222818,1684525167656,young,12088,0
5e573ba5ad27610fa25300aa,1,skunk,M,23,Delayed,11,1684525225926,1684525167656,young,3108,0
5e573ba5ad27610fa25300aa,1,whoppingcrane,M,23,Delayed,12,1684525238750,1684525167656,young,12824,0
5e573ba5ad27610fa25300aa,1,seagull,M,23,Delayed,13,1684525242224,1684525167656,young,3474,0
5e573ba5ad27610fa25300aa,1,trout,M,23,Delayed,14,1684525251284,1684525167656,young,9060,0
5e573ba5ad27610fa25300aa,1,bettafish,M,23,Delayed,15,1684525257084,1684525167656,young,5800,0
5e573ba5ad27610fa25300aa,2,tiger,M,23,Delayed,1,1684594329832,1684594326703,young,3129,0
5e573ba5ad27610fa25300aa,2,wolf,M,23,Delayed,2,1684594331028,1684594326703,young,1196,0
5e573ba5ad27610fa25300aa,2,bear,M,23,Delayed,3,1684594332052,1684594326703,young,1024,0
5e573ba5ad27610fa25300aa,2,dog,M,23,Delayed,4,1684594333191,1684594326703,young,1139,0
5e573ba5ad27610fa25300aa,2,cat,M,23,Delayed,5,1684594334247,1684594326703,young,1056,0
5e573ba5ad27610fa25300aa,2,mouse,M,23,Delayed,6,1684594335406,1684594326703,young,1159,0
5e573ba5ad27610fa25300aa,2,shark,M,23,Delayed,7,1684594341121,1684594326703,young,5715,0
5e573ba5ad27610fa25300aa,2,dolphin,M,23,Delayed,8,1684594343387,1684594326703,young,2266,0
5e573ba5ad27610fa25300aa,2,rabbit,M,23,Delayed,9,1684594345443,1684594326703,young,2056,0
5e573ba5ad27610fa25300aa,2,cardinal,M,23,Delayed,10,1684594356727,1684594326703,young,11284,0
5e573ba5ad27610fa25300aa,2,oriole,M,23,Delayed,11,1684594358764,1684594326703,young,2037,0
5e573ba5ad27610fa25300aa,2,bluejay,M,23,Delayed,12,1684594360591,1684594326703,young,1827,0
5e573ba5ad27610fa25300aa,2,panther,M,23,Delayed,13,1684594371117,1684594326703,young,10526,0
5e573ba5ad27610fa25300aa,2,lion,M,23,Delayed,14,1684594373323,1684594326703,young,2206,0
5e573ba5ad27610fa25300aa,2,stallion,M,23,Delayed,15,1684594379677,1684594326703,young,6354,0
5e573ba5ad27610fa25300aa,2,seaotter,M,23,Delayed,16,1684594391671,1684594326703,young,11994,0
5e573ba5ad27610fa25300aa,2,chinchilla,M,23,Delayed,17,1684594403068,1684594326703,young,11397,0
5e573ba5ad27610fa25300aa,2,human,M,23,Delayed,18,1684594409152,1684594326703,young,6084,0
5e6bdd2a3ea572199bb7f6b6,1,anteater,F,62,Immediate,1,1684169564934,1684169554230,old,10704,0
5e6bdd2a3ea572199bb7f6b6,1,aardvark,F,62,Immediate,2,1684169570147,1684169554230,old,5213,0
5e6bdd2a3ea572199bb7f6b6,1,antelope,F,62,Immediate,3,1684169574557,1684169554230,old,4410,0
5e6bdd2a3ea572199bb7f6b6,1,armadillo,F,62,Immediate,4,1684169580818,1684169554230,old,6261,0
5e6bdd2a3ea572199bb7f6b6,1,bear,F,62,Immediate,5,1684169584856,1684169554230,old,4038,0
5e6bdd2a3ea572199bb7f6b6,1,bobcat,F,62,Immediate,6,1684169589708,1684169554230,old,4852,0
5e6bdd2a3ea572199bb7f6b6,1,bison,F,62,Immediate,7,1684169595291,1684169554230,old,5583,0
5e6bdd2a3ea572199bb7f6b6,1,civetcat,F,62,Immediate,8,1684169605810,1684169554230,old,10519,0
5e6bdd2a3ea572199bb7f6b6,1,deer,F,62,Immediate,9,1684169610609,1684169554230,old,4799,0
5e6bdd2a3ea572199bb7f6b6,1,elephant,F,62,Immediate,10,1684169615842,1684169554230,old,5233,0
5e6bdd2a3ea572199bb7f6b6,1,fox,F,62,Immediate,11,1684169619777,1684169554230,old,3935,0
5e6bdd2a3ea572199bb7f6b6,1,giraffe,F,62,Immediate,12,1684169623821,1684169554230,old,4044,0
5e6bdd2a3ea572199bb7f6b6,1,hippopotamus,F,62,Immediate,13,1684169627043,1684169554230,old,3222,0
5e6bdd2a3ea572199bb7f6b6,1,ibis,F,62,Immediate,14,1684169632242,1684169554230,old,5199,0
5e6bdd2a3ea572199bb7f6b6,1,jaguar,F,62,Immediate,15,1684169639640,1684169554230,old,7398,0
5e6bdd2a3ea572199bb7f6b6,2,kinkajou,F,62,Immediate,1,1684169762567,1684169754835,old,7732,0
5e6bdd2a3ea572199bb7f6b6,2,llama,F,62,Immediate,2,1684169766049,1684169754835,old,3482,0
5e6bdd2a3ea572199bb7f6b6,2,monkey,F,62,Immediate,3,1684169772703,1684169754835,old,6654,0
5e6bdd2a3ea572199bb7f6b6,2,dog,F,62,Immediate,5,1684169787376,1684169754835,old,2693,0
5e6bdd2a3ea572199bb7f6b6,2,alligator,F,62,Immediate,6,1684169791702,1684169754835,old,4326,0
5e6bdd2a3ea572199bb7f6b6,2,rhinoceros,F,62,Immediate,7,1684169797769,1684169754835,old,6067,0
5e6bdd2a3ea572199bb7f6b6,2,cow,F,62,Immediate,8,1684169805800,1684169754835,old,8031,0
5e6bdd2a3ea572199bb7f6b6,2,goat,F,62,Immediate,9,1684169809551,1684169754835,old,3751,0
5e6bdd2a3ea572199bb7f6b6,2,cheetah,F,62,Immediate,10,1684169814799,1684169754835,old,5248,0
5e6bdd2a3ea572199bb7f6b6,2,zebra,F,62,Immediate,11,1684169819351,1684169754835,old,4552,0
5e6bdd2a3ea572199bb7f6b6,2,yak,F,62,Immediate,12,1684169826427,1684169754835,old,7076,0
5e6bdd2a3ea572199bb7f6b6,2,goose,F,62,Immediate,13,1684169831164,1684169754835,old,4737,0
5e6bdd2a3ea572199bb7f6b6,2,beaver,F,62,Immediate,14,1684169844326,1684169754835,old,13162,0
5e71037dea647c000ac49f12,1,tiger,M,25,Immediate,1,1684175368652,1684175365095,young,3557,0
5e71037dea647c000ac49f12,1,lion,M,25,Immediate,2,1684175370418,1684175365095,young,1766,0
5e71037dea647c000ac49f12,1,bear,M,25,Immediate,3,1684175373068,1684175365095,young,2650,0
5e71037dea647c000ac49f12,1,lizard,M,25,Immediate,4,1684175374812,1684175365095,young,1744,0
5e71037dea647c000ac49f12,1,dog,M,25,Immediate,5,1684175376232,1684175365095,young,1420,0
5e71037dea647c000ac49f12,1,cat,M,25,Immediate,6,1684175377570,1684175365095,young,1338,0
5e71037dea647c000ac49f12,1,elephant,M,25,Immediate,7,1684175383740,1684175365095,young,6170,0
5e71037dea647c000ac49f12,1,gazelle,M,25,Immediate,8,1684175385849,1684175365095,young,2109,0
5e71037dea647c000ac49f12,1,mosquito,M,25,Immediate,9,1684175389940,1684175365095,young,4091,0
5e71037dea647c000ac49f12,1,fly,M,25,Immediate,10,1684175391732,1684175365095,young,1792,0
5e71037dea647c000ac49f12,1,bee,M,25,Immediate,11,1684175394500,1684175365095,young,2768,0
5e71037dea647c000ac49f12,1,snake,M,25,Immediate,12,1684175398431,1684175365095,young,3931,0
5e71037dea647c000ac49f12,1,bull,M,25,Immediate,13,1684175399754,1684175365095,young,1323,0
5e71037dea647c000ac49f12,1,cow,M,25,Immediate,14,1684175400948,1684175365095,young,1194,0
5e71037dea647c000ac49f12,1,goat,M,25,Immediate,15,1684175402424,1684175365095,young,1476,0
5e71037dea647c000ac49f12,1,fish,M,25,Immediate,16,1684175411144,1684175365095,young,8720,0
5e71037dea647c000ac49f12,1,shark,M,25,Immediate,17,1684175412152,1684175365095,young,1008,0
5e71037dea647c000ac49f12,1,whale,M,25,Immediate,18,1684175413580,1684175365095,young,1428,0
5e71037dea647c000ac49f12,1,eel,M,25,Immediate,19,1684175417405,1684175365095,young,3825,0
5e71037dea647c000ac49f12,1,octopus,M,25,Immediate,20,1684175420480,1684175365095,young,3075,0
5e71037dea647c000ac49f12,1,squid,M,25,Immediate,21,1684175426742,1684175365095,young,6262,0
5e71037dea647c000ac49f12,1,snail,M,25,Immediate,22,1684175433388,1684175365095,young,6646,0
5e71037dea647c000ac49f12,1,slug,M,25,Immediate,23,1684175435338,1684175365095,young,1950,0
5e71037dea647c000ac49f12,1,hamster,M,25,Immediate,24,1684175447137,1684175365095,young,11799,0
5e71037dea647c000ac49f12,1,rat,M,25,Immediate,25,1684175449897,1684175365095,young,2760,0
5e71037dea647c000ac49f12,1,mouse,M,25,Immediate,26,1684175451040,1684175365095,young,1143,0
5e71037dea647c000ac49f12,2,lizard,M,25,Immediate,1,1684175547993,1684175545159,young,2834,0
5e71037dea647c000ac49f12,2,lion,M,25,Immediate,2,1684175549259,1684175545159,young,1266,0
5e71037dea647c000ac49f12,2,tiger,M,25,Immediate,3,1684175550466,1684175545159,young,1207,0
5e71037dea647c000ac49f12,2,bear,M,25,Immediate,4,1684175551285,1684175545159,young,819,0
5e71037dea647c000ac49f12,2,goat,M,25,Immediate,5,1684175552810,1684175545159,young,1525,0
5e71037dea647c000ac49f12,2,cow,M,25,Immediate,6,1684175553538,1684175545159,young,728,0
5e71037dea647c000ac49f12,2,bull,M,25,Immediate,7,1684175555184,1684175545159,young,1646,0
5e71037dea647c000ac49f12,2,snake,M,25,Immediate,8,1684175557546,1684175545159,young,2362,0
5e71037dea647c000ac49f12,2,fish,M,25,Immediate,9,1684175560489,1684175545159,young,2943,0
5e71037dea647c000ac49f12,2,whale,M,25,Immediate,10,1684175561690,1684175545159,young,1201,0
5e71037dea647c000ac49f12,2,shark,M,25,Immediate,11,1684175562633,1684175545159,young,943,0
5e71037dea647c000ac49f12,2,octopus,M,25,Immediate,12,1684175565114,1684175545159,young,2481,0
5e71037dea647c000ac49f12,2,eel,M,25,Immediate,13,1684175568040,1684175545159,young,2926,0
5e71037dea647c000ac49f12,2,snail,M,25,Immediate,14,1684175569746,1684175545159,young,1706,0
5e71037dea647c000ac49f12,2,slug,M,25,Immediate,15,1684175570625,1684175545159,young,879,0
5e71037dea647c000ac49f12,2,eagle,M,25,Immediate,16,1684175572942,1684175545159,young,2317,0
5e71037dea647c000ac49f12,2,crocodile,M,25,Immediate,17,1684175576576,1684175545159,young,3634,0
5e71037dea647c000ac49f12,2,elephant,M,25,Immediate,18,1684175578536,1684175545159,young,1960,0
